year,week,outbreak_starting_date,reporting_date,state,district,disease_illness_name,status,cases,deaths,unit,note
2023,37,2023-09-16,2023-09-16,Assam,Golaghat,Acute Diarrheal Disease,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-13,2023-09-13,Assam,Karbi Anglong,Dengue and Chikungunya,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-11,2023-09-11,Assam,Baksa,Food Poisoning,Reported in Same Week,45,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-11,2023-09-11,Assam,Charaideo,Acute Diarrheal Disease,Reported in Same Week,36,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-14,2023-09-14,Bihar,Jehanabad,Dengue,Reported in Same Week,35,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-13,2023-09-13,Bihar,Banka,Dengue,Reported in Same Week,60,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-13,2023-09-13,Bihar,Sitamarhi,Acute Diarrheal Disease,Reported in Same Week,75,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-07-18,2023-07-18,Bihar,Katihar,Measles,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-13,2023-09-13,Chhattisgarh,Bilaspur,Cholera,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-12,2023-09-12,Chhattisgarh,Raigarh,Acute Diarrheal Disease,Reported in Same Week,37,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-10,2023-09-10,Chhattisgarh,Bemetara,Acute Diarrheal Disease,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-09,2023-09-09,Chhattisgarh,Korba,Acute Diarrheal Disease,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-16,2023-09-16,Jammu and Kashmir,Baramulla,Jaundice,Reported in Same Week,24,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-14,2023-09-14,Jammu and Kashmir,Kupwara,Jaundice,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-09,2023-09-09,Jammu and Kashmir,Udhampur,Human Rabies,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-08,2023-09-08,Jammu and Kashmir,Ganderbal,Mumps,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-15,2023-09-15,Jharkhand,Khunti,Chickenpox,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-09,2023-09-09,Jharkhand,Lohardaga,Dengue,Reported in Same Week,52,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-09,2023-09-09,Jharkhand,Latehar,Fever,Reported in Same Week,36,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-16,2023-09-16,Karnataka,Ballari,Acute Diarrheal Disease,Reported in Same Week,43,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-12,2023-09-12,Karnataka,Chitradurga,Acute Diarrheal Disease,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-10,2023-09-10,Kerala,Kottayam,Food Poisoning,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-08,2023-09-08,Kerala,Alappuzha,Chickenpox,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-17,2023-09-17,Madhya Pradesh,Rewa,Acute Diarrheal Disease,Reported in Same Week,16,1,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-15,2023-09-15,Madhya Pradesh,Tikamgarh,Acute Diarrheal Disease,Reported in Same Week,58,3,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-14,2023-09-14,Madhya Pradesh,Guna,Chickenpox,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-15,2023-09-15,Maharashtra,Washim,Dengue,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-14,2023-09-14,Maharashtra,Thane,Malaria,Reported in Same Week,3,1,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-14,2023-09-14,Maharashtra,Beed,Fever,Reported in Same Week,5,1,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-12,2023-09-12,Maharashtra,Raigad,Malaria,Reported in Same Week,4,1,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-11,2023-09-11,Maharashtra,Beed,Dengue,Reported in Same Week,5,1,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-11,2023-09-11,Maharashtra,Amravati,Dengue,Reported in Same Week,10,1,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-11,2023-09-11,Maharashtra,Parbhani,Dengue,Reported in Same Week,24,1,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-11,2023-09-11,Maharashtra,Latur,Dengue,Reported in Same Week,4,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-09,2023-09-09,Maharashtra,Raigad,Dengue,Reported in Same Week,3,1,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-08,2023-09-08,Maharashtra,Pune,Chikungunya,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-12,2023-09-12,Manipur,Imphal West,Chickenpox,Reported in Same Week,0,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-11,2023-09-11,Manipur,Imphal West,Suspected Japanese Encephalitis,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-14,2023-09-14,Meghalaya,East Khasi Hills,Measles,Reported in Same Week,63,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-15,2023-09-15,Nagaland,Kiphire,Dengue,Reported in Same Week,59,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-15,2023-09-15,Odisha,Koraput,Food Poisoning,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-15,2023-09-15,Odisha,Sambalpur,Acute Diarrheal Disease,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-14,2023-09-14,Odisha,Ganjam,Mumps,Reported in Same Week,36,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-09,2023-09-09,Tamil Nadu,Tiruppur,Dengue,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2023,37,2023-09-11,2023-09-11,Uttar Pradesh,Sonbhadra,Malaria,Reported in Same Week,46,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-08,2023-09-08,Andhra Pradesh,Nandyal,Acute Diarrheal Disease,Reported in Same Week,127,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-08-25,2023-08-25,Andhra Pradesh,Nandyal,Acute Diarrheal Disease,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-07,2023-09-07,Arunachal Pradesh,Lower Dibang Valley,Human Rabies,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-03,2023-09-03,Arunachal Pradesh,Changlang,Acute Diarrheal Disease,Reported in Same Week,94,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-07,2023-09-07,Assam,Dhemaji,Acute Diarrheal Disease,Reported in Same Week,60,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-09,2023-09-09,Bihar,Munger,Dengue,Reported in Same Week,107,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-09,2023-09-09,Bihar,Rohtas,Acute Diarrheal Disease,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-05,2023-09-05,Bihar,Jamui,Dengue,Reported in Same Week,58,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-01,2023-09-01,Bihar,Gaya,Acute Diarrheal Disease,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-07,2023-09-07,Chhattisgarh,Mahasamund,Typhoid,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-10,2023-09-10,Gujarat,Junagadh,Acute Diarrheal Disease,Reported in Same Week,39,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-05,2023-09-05,Jammu and Kashmir,Baramulla,Mumps,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-01,2023-09-01,Jammu and Kashmir,Samba,Dengue,Reported in Same Week,287,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-08,2023-09-08,Jharkhand,Chatra,Acute Diarrheal Disease,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-05,2023-09-05,Jharkhand,Dumka,Dengue,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-02,2023-09-02,Jharkhand,Godda,Chikungunya,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-02,2023-09-02,Jharkhand,Garhwa,Acute Diarrheal Disease,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-01,2023-09-01,Jharkhand,Chatra,Measles,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-06,2023-09-06,Karnataka,Davangere,Acute Diarrheal Disease,Reported in Same Week,42,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-01,2023-09-01,Karnataka,Chikballapur,Human Rabies,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-02,2023-09-02,Kerala,Thrissur,Food Poisoning,Reported in Same Week,71,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-09,2023-09-09,Madhya Pradesh,Alirajpur,Acute Diarrheal Disease,Reported in Same Week,24,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-07,2023-09-07,Madhya Pradesh,Satna,Acute Diarrheal Disease,Reported in Same Week,23,2,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-07,2023-09-07,Madhya Pradesh,Burhanpur,Dengue,Reported in Same Week,52,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-04,2023-09-04,Madhya Pradesh,Rajgarh,Dengue,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-03,2023-09-03,Madhya Pradesh,Mandsaur,Scrub Typhus,Reported in Same Week,45,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-02,2023-09-02,Madhya Pradesh,Chhindwara,Acute Diarrheal Disease,Reported in Same Week,24,1,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-01,2023-09-01,Madhya Pradesh,Bhopal,Acute Diarrheal Disease,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-09,2023-09-09,Maharashtra,Yavatmal,Dengue,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-05,2023-09-05,Maharashtra,Kolhapur,Dengue,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-04,2023-09-04,Maharashtra,Akola,Acute Diarrheal Disease,Reported in Same Week,136,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-04,2023-09-04,Maharashtra,Kolhapur,Zika Virus,Reported in Same Week,3,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-02,2023-09-02,Maharashtra,Wardha,Scrub Typhus,Reported in Same Week,10,1,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-01,2023-09-01,Maharashtra,Pune,Dengue,Reported in Same Week,29,1,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-04,2023-09-04,Manipur,Imphal West,Acute Diarrheal Disease,Reported in Same Week,35,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-07,2023-09-07,Odisha,Sambalpur,Acute Diarrheal Disease,Reported in Same Week,28,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-05,2023-09-05,Odisha,Bargarh,Acute Diarrheal Disease,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-04,2023-09-04,Punjab,Gurdaspur,Acute Diarrheal Disease,Reported in Same Week,161,6,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-06,2023-09-06,Tamil Nadu,Tiruchirappalli,Acute Diarrheal Disease,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-06,2023-09-06,Tamil Nadu,Villupuram,Cholera,Reported in Same Week,43,1,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-05,2023-09-05,Uttar Pradesh,Sonbhadra,Measles,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2023,36,2023-09-01,2023-09-01,Uttar Pradesh,Farrukhabad,Dengue,Reported in Same Week,41,1,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-31,2023-08-31,Assam,Darrang,Acute Diarrheal Disease,Reported in Same Week,37,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-29,2023-08-29,Assam,Dhemaji,Food Poisoning,Reported in Same Week,77,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-26,2023-08-26,Assam,Jorhat,Food Poisoning,Reported in Same Week,148,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-31,2023-08-31,Chhattisgarh,Janjgir-Champa,Acute Diarrheal Disease,Reported in Same Week,24,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-28,2023-08-28,Chhattisgarh,Durg,Acute Diarrheal Disease,Reported in Same Week,31,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-28,2023-08-28,Chhattisgarh,Kondagaon,Acute Diarrheal Disease,Reported in Same Week,4,3,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-28,2023-08-28,Dadra and Nagar Haveli,Dadra And Nagar Haveli,Fever,Reported in Same Week,32,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-31,2023-08-31,Gujarat,Amreli,Crimean Congo Haemandrhagic Fever (CCHF),Reported in Same Week,1,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-29,2023-08-29,Gujarat,Amreli,Crimean Congo Haemandrhagic Fever (CCHF),Reported in Same Week,1,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-31,2023-08-31,Jammu and Kashmir,Shopian,Mumps,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-30,2023-08-30,Jammu and Kashmir,Rajauri,Dengue,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-28,2023-08-28,Jammu and Kashmir,Pulwama,Mumps,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-28,2023-08-28,Jammu and Kashmir,Pulwama,Mumps,Reported in Same Week,31,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-25,2023-08-25,Jammu and Kashmir,Pulwama,Mumps,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-09-01,2023-09-01,Jharkhand,West Singhbhum,Malaria,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-25,2023-08-25,Jharkhand,Deoghar,Malaria,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-31,2023-08-31,Karnataka,Hassan,Acute Diarrheal Disease,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-31,2023-08-31,Karnataka,Vijayapura,Human Rabies,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-30,2023-08-30,Karnataka,Kolar,Acute Diarrheal Disease,Reported in Same Week,31,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-30,2023-08-30,Karnataka,Bengaluru Urban,Acute Diarrheal Disease,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-29,2023-08-29,Karnataka,Belagavi,Acute Diarrheal Disease,Reported in Same Week,218,1,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-28,2023-08-28,Karnataka,Yadgir,Acute Diarrheal Disease,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-25,2023-08-25,Karnataka,Yadgir,Acute Diarrheal Disease,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-09-01,2023-09-01,Kerala,Wayanad,Acute Diarrheal Disease,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-30,2023-08-30,Kerala,Thrissur,Food Poisoning,Reported in Same Week,37,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-29,2023-08-29,Madhya Pradesh,Satna,Scrub Typhus,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-28,2023-08-28,Madhya Pradesh,Dewas,Diphtheria,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-28,2023-08-28,Madhya Pradesh,Ashoknagar,Measles,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-28,2023-08-28,Madhya Pradesh,Raisen,Acute Diarrheal Disease,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-27,2023-08-27,Madhya Pradesh,Dewas,Dengue,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-27,2023-08-27,Madhya Pradesh,Ashoknagar,Fever with Rash,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-18,2023-08-18,Madhya Pradesh,Dhar,Dengue,Reported in Same Week,92,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-17,2023-08-17,Madhya Pradesh,Ratlam,Dengue,Reported in Same Week,48,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-09-01,2023-09-01,Maharashtra,Nanded,Acute Encephalitic Syndrome,Reported in Same Week,21,1,"cases in absolute number, deaths in absolute number",
2023,35,2023-09-01,2023-09-01,Maharashtra,Wardha,Scrub Typhus,Reported in Same Week,21,1,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-30,2023-08-30,Maharashtra,Osmanabad,Dengue,Reported in Same Week,10,1,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-30,2023-08-30,Maharashtra,Osmanabad,Dengue,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-28,2023-08-28,Maharashtra,Raigad,Dengue,Reported in Same Week,10,1,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-28,2023-08-28,Maharashtra,Gadchiroli,Scrub Typhus,Reported in Same Week,2,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-28,2023-08-28,Maharashtra,Solapur,Acute Diarrheal Disease,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-28,2023-08-28,Maharashtra,Kolhapur,Fever,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-28,2023-08-28,Maharashtra,Kolhapur,Dengue,Reported in Same Week,56,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-28,2023-08-28,Maharashtra,Sangli,Acute Diarrheal Disease,Reported in Same Week,173,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-28,2023-08-28,Maharashtra,Sindhudurg,Malaria,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-28,2023-08-28,Maharashtra,Wardha,Fever,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-26,2023-08-26,Maharashtra,Washim,Fever,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-26,2023-08-26,Maharashtra,Washim,Fever,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-30,2023-08-30,Meghalaya,East Khasi Hills,Mumps,Reported in Same Week,41,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-28,2023-08-28,Mizoram,Aizawl,Scrub Typhus,Reported in Same Week,42,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-09-03,2023-09-03,Odisha,Koraput,Acute Diarrheal Disease,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-09-01,2023-09-01,Odisha,Sambalpur,Acute Diarrheal Disease,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-09-01,2023-09-01,Odisha,Sambalpur,Acute Diarrheal Disease,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-28,2023-08-28,Odisha,Sambalpur,Acute Diarrheal Disease,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-31,2023-08-31,Tamil Nadu,Ramanathapuram,Acute Gastroenteritis,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-29,2023-08-29,Tamil Nadu,Villupuram,Acute Diarrheal Disease,Reported in Same Week,43,1,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-28,2023-08-28,Tamil Nadu,Tiruchirappalli,Cholera,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-25,2023-08-25,Tamil Nadu,Sivaganga,Dengue,Reported in Same Week,49,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-09-01,2023-09-01,Uttar Pradesh,Mirzapur,Acute Diarrheal Disease,Reported in Same Week,25,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-30,2023-08-30,Uttar Pradesh,Lalitpur,Acute Diarrheal Disease,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-29,2023-08-29,Uttar Pradesh,Bijnor,Food Poisoning,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-28,2023-08-28,Uttar Pradesh,Fatehpur,Dengue,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-25,2023-08-25,Uttar Pradesh,Chandauli,Acute Diarrheal Disease,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-24,2023-08-24,Uttar Pradesh,Ballia,Scrub Typhus,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-24,2023-08-24,Uttar Pradesh,Hardoi,Malaria,Reported in Same Week,35,0,"cases in absolute number, deaths in absolute number",
2023,35,2023-08-14,2023-08-14,Uttar Pradesh,Chandauli,Acute Diarrheal Disease,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-22,2023-08-22,Arunachal Pradesh,Tawang,Scrub Typhus,Reported in Same Week,5,2,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-21,2023-08-21,Arunachal Pradesh,Papum Pare,Scrub Typhus,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-22,2023-08-22,Assam,Kamrup,Acute Diarrheal Disease,Reported in Same Week,24,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-26,2023-08-26,Bihar,Madhubani,Acute Diarrheal Disease,Reported in Same Week,11,1,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-22,2023-08-22,Bihar,Jehanabad,Acute Diarrheal Disease,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-21,2023-08-21,Bihar,Aurangabad,Acute Diarrheal Disease,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-25,2023-08-25,Chhattisgarh,Surajpur,Acute Diarrheal Disease,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-21,2023-08-21,Chhattisgarh,Balod,Acute Diarrheal Disease,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-18,2023-08-18,Chhattisgarh,Raigarh,Dengue,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-23,2023-08-23,Dadra and Nagar Haveli,Dadra And Nagar Haveli,Fever of Unknown andigin (PUO),Reported in Same Week,101,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-24,2023-08-24,Jammu and Kashmir,Shopian,Mumps,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-22,2023-08-22,Jammu and Kashmir,Srinagar,Mumps,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-24,2023-08-24,Karnataka,Bengaluru Urban,Chikungunya,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-22,2023-08-22,Karnataka,Yadgir,Cholera,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-21,2023-08-21,Karnataka,Ballari,Leptospirosis,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-25,2023-08-25,Kerala,Ernakulam,Acute Diarrheal Disease,Reported in Same Week,42,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-19,2023-08-19,Kerala,Thrissur,Typhoid,Reported in Same Week,37,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-26,2023-08-26,Madhya Pradesh,Rewa,Acute Diarrheal Disease,Reported in Same Week,52,2,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-22,2023-08-22,Madhya Pradesh,Seoni,Acute Diarrheal Disease,Reported in Same Week,82,1,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-21,2023-08-21,Madhya Pradesh,Seoni,Acute Diarrheal Disease,Reported in Same Week,96,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-21,2023-08-21,Madhya Pradesh,Jhabua,Dengue,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-24,2023-08-24,Maharashtra,Aurangabad,Dengue,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-24,2023-08-24,Maharashtra,Bhandara,Acute Diarrheal Disease,Reported in Same Week,49,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-23,2023-08-23,Maharashtra,Kolhapur,Dengue,Reported in Same Week,43,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-21,2023-08-21,Maharashtra,Parbhani,Acute Diarrheal Disease,Reported in Same Week,47,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-21,2023-08-21,Maharashtra,Bhandara,Malaria,Reported in Same Week,4,2,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-25,2023-08-25,Odisha,Deogarh,Fever of Unknown andigin (PUO),Reported in Same Week,113,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-24,2023-08-24,Odisha,Balangir,Acute Diarrheal Disease,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-22,2023-08-22,Odisha,Sambalpur,Acute Diarrheal Disease,Reported in Same Week,32,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-22,2023-08-22,Odisha,Balangir,Acute Diarrheal Disease,Reported in Same Week,47,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-22,2023-08-22,Odisha,Nuapada,Acute Diarrheal Disease,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-25,2023-08-25,Rajasthan,Baran,Hepatitis A,Reported in Same Week,36,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-19,2023-08-19,Rajasthan,Ganganagar,Dengue,Reported in Same Week,219,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-24,2023-08-24,Tamil Nadu,Thanjavur,Hepatitis A,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-24,2023-08-24,Tamil Nadu,Ariyalur,Acute Diarrheal Disease,Reported in Same Week,52,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-23,2023-08-23,Tamil Nadu,Tiruchirappalli,Hepatitis A,Reported in Same Week,128,0,"cases in absolute number, deaths in absolute number",
